EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
182003.800,203723.500,378784.800,313796.700,178609.800,165005.000,159572.600,179827.400,0.000
180663.600,202252.100,374487.000,310800.200,177355.600,163834.500,158393.000,178428.700,0.000
179384.700,200670.000,370139.400,307852.100,175609.400,162495.500,156982.400,176791.500,0.000
178225.100,199241.300,366174.900,305327.300,174051.100,161271.300,155777.200,175478.200,0.000
177159.800,198113.400,362754.800,303184.300,173189.900,160358.600,155006.500,174691.500,0.000
176107.700,197090.600,359520.100,301007.500,172628.300,159592.800,154354.800,173969.100,0.000
175048.900,195933.800,356103.400,298598.800,171661.900,158679.000,153431.900,172854.100,0.000
174038.600,194662.800,352603.100,296214.800,170210.500,157597.500,152278.700,171491.900,0.000
173132.000,193526.600,349428.300,294215.700,168926.800,156615.400,151310.700,170436.500,0.000
172303.300,192656.000,346729.500,292553.900,168293.400,155914.100,150740.900,169868.900,0.000
171474.400,191880.200,344180.900,290837.300,167945.600,155352.100,150281.100,169362.100,0.000
170626.800,190962.900,341427.800,288872.300,167193.400,154636.400,149548.800,168469.000,0.000
169823.700,189923.500,338555.500,286908.400,165953.300,153739.500,148573.800,167320.200,0.000
169101.600,188992.800,335960.800,285285.300,164856.000,152920.700,147759.900,166442.100,0.000
168452.300,188321.600,333815.400,283987.200,164398.800,152386.300,147345.000,166050.300,0.000
167804.800,187746.700,331800.700,282631.000,164224.200,151985.500,147036.600,165715.200,0.000
167117.800,187012.000,329545.200,281002.600,163638.600,151414.800,146442.200,164978.900,0.000
166459.100,186141.700,327141.100,279354.200,162562.100,150654.300,145607.000,163986.400,0.000
165883.600,185380.300,324993.300,278039.700,161622.700,149973.800,144933.700,163265.500,0.000
165379.500,184874.100,323274.000,277037.700,161308.400,149577.700,144645.100,163012.300,0.000
164859.900,184433.800,321652.700,275952.200,161253.000,149279.300,144442.300,162798.300,0.000
164297.300,183839.900,319779.200,274582.500,160794.900,148831.000,143960.300,162194.400,0.000
163760.300,183113.400,317752.300,273187.200,159857.700,148190.400,143240.300,161330.500,0.000
163312.500,182496.800,315973.000,272113.500,159052.900,147628.700,142675.800,160726.300,0.000
162914.600,182105.300,314584.900,271318.100,158835.300,147317.000,142471.600,160570.400,0.000
162498.600,181783.000,313278.400,270439.400,158871.600,147114.900,142354.800,160453.200,0.000
162049.300,181316.900,311723.300,269288.600,158522.400,146761.400,141973.900,159955.400,0.000
161615.800,180705.500,309989.000,268097.700,157689.600,146219.800,141349.700,159199.800,0.000
161249.300,180181.800,308471.800,267210.300,156970.300,145739.300,140870.600,158689.700,0.000
160931.900,179883.500,307336.800,266595.600,156837.500,145506.800,140737.700,158611.800,0.000
160604.300,179661.500,306288.000,265895.000,156966.800,145385.000,140695.600,158576.000,0.000
160235.100,179282.500,304975.600,264917.300,156701.300,145104.300,140389.800,158165.600,0.000
159874.700,178757.400,303473.200,263884.400,155942.500,144628.200,139825.300,157474.000,0.000
159586.800,178323.400,302182.700,263141.600,155303.700,144223.600,139405.000,157034.400,0.000
159348.500,178107.700,301263.000,262672.500,155246.400,144056.600,139343.700,157041.000,0.000
159087.700,177952.000,300408.800,262111.600,155430.000,143988.000,139357.500,157068.000,0.000
158792.700,177651.500,299294.300,261270.500,155232.300,143771.100,139105.500,156719.900,0.000
158498.800,177195.000,297982.200,260366.500,154544.300,143351.500,138602.400,156109.600,0.000
158269.700,176824.800,296872.200,259748.900,153963.200,142993.600,138234.500,155727.000,0.000
158090.700,176677.500,296120.300,259397.600,153955.500,142883.000,138214.800,155775.300,0.000
157887.100,176588.700,295433.400,258948.900,154192.400,142873.600,138278.400,155861.800,0.000
157626.500,176332.900,294467.300,258207.700,154035.600,142695.200,138067.000,155568.300,0.000
157379.800,175943.400,293314.500,257410.600,153411.100,142336.900,137616.900,155008.400,0.000
157195.400,175636.200,292352.300,256889.000,152890.700,142032.400,137295.200,154677.900,0.000
157053.400,175532.800,291734.100,256623.800,152927.300,141961.600,137312.000,154769.500,0.000
156882.700,175474.100,291162.200,256255.300,153191.300,141973.600,137405.700,154890.400,0.000
156673.300,175269.200,290327.400,255606.200,153079.900,141832.600,137234.000,154632.300,0.000
156474.300,174926.600,289300.800,254898.700,152498.200,141511.400,136818.700,154103.700,0.000
156327.800,174657.300,288453.800,254459.000,152014.200,141240.600,136529.300,153811.600,0.000
156225.800,174596.100,287949.800,254275.200,152086.000,141202.500,136579.300,153938.600,0.000
156097.400,174586.600,287497.200,253993.300,152393.100,141258.800,136709.000,154092.800,0.000
155920.500,174414.500,286767.600,253419.500,152313.100,141149.300,136570.200,153875.300,0.000
155750.900,174104.100,285838.100,252775.100,151760.000,140857.600,136187.000,153392.300,0.000
155635.300,173871.600,285085.700,252396.100,151307.900,140607.600,135929.700,153131.900,0.000
155560.400,173844.000,284669.700,252265.900,151403.700,140590.800,136001.200,153283.900,0.000
155460.100,173861.600,284305.300,252041.300,151734.200,140665.900,136146.600,153464.000,0.000
155313.700,173724.800,283673.300,251533.800,151689.500,140587.000,136031.700,153272.100,0.000
155167.500,173448.100,282836.100,250945.500,151167.400,140317.500,135670.300,152807.800,0.000
155082.500,173252.000,282170.600,250622.700,150742.700,140097.600,135437.500,152578.600,0.000
155034.200,173248.100,281832.500,250543.700,150861.000,140104.400,135530.600,152750.000,0.000
154957.100,173293.300,281544.000,250368.700,151213.600,140198.700,135699.300,152948.100,0.000
154835.600,173187.900,280985.000,249909.900,151194.700,140142.600,135610.100,152787.300,0.000
154718.700,172946.700,280220.000,249374.900,150708.300,139909.300,135280.200,152362.400,0.000
154648.100,172766.600,279612.600,249087.200,150301.300,139707.900,135058.300,152142.200,0.000
154615.900,172780.500,279331.000,249045.700,150428.800,139725.300,135160.700,152327.200,0.000
154559.900,172847.000,279105.700,248914.800,150800.800,139835.600,135347.700,152558.700,0.000
154448.200,172757.900,278601.000,248485.000,150794.900,139801.300,135270.400,152410.600,0.000
154340.700,172521.600,277889.500,247978.800,150317.500,139567.300,134948.000,151991.300,0.000
154284.600,172352.600,277337.300,247730.300,149923.500,139368.700,134732.700,151771.100,0.000
154259.800,172381.700,277105.800,247726.100,150064.900,139399.100,134847.500,151972.700,0.000
154211.800,172463.500,276928.900,247630.000,150451.000,139524.000,135045.400,152212.300,0.000
154117.800,172391.500,276479.300,247245.100,150474.000,139492.100,134988.100,152086.500,0.000
154022.400,172168.300,275809.500,246770.500,150005.100,139266.800,134672.800,151678.900,0.000
153981.700,172014.700,275299.700,246548.300,149617.200,139084.600,134472.000,151479.700,0.000
153978.400,172056.900,275116.000,246572.000,149767.700,139126.400,134599.800,151699.000,0.000
153949.800,172152.200,274986.700,246501.800,150166.900,139263.400,134811.600,151955.200,0.000
153868.000,172096.200,274582.800,246138.500,150200.700,139249.400,134761.500,151833.400,0.000
153784.800,171890.600,273959.900,245690.200,149753.300,139039.900,134460.300,151442.700,0.000
153761.000,171756.100,273498.200,245498.400,149387.000,138874.300,134275.300,151265.000,0.000
153771.300,171814.400,273356.100,245553.900,149548.000,138926.900,134410.300,151487.800,0.000
153749.900,171928.700,273266.900,245516.200,149958.000,139078.300,134631.500,151757.000,0.000
153675.300,171882.800,272895.500,245180.000,150001.300,139069.300,134586.500,151645.000,0.000
153600.800,171683.100,272305.600,244756.800,149561.700,138866.000,134291.300,151263.500,0.000
153576.900,171548.700,271867.900,244576.600,149190.300,138707.700,134107.000,151077.100,0.000
153591.300,171610.400,271753.900,244643.400,149355.200,138766.500,134249.600,151301.600,0.000
153579.600,171735.700,271696.900,244620.700,149779.900,138929.200,134483.800,151580.200,0.000
153516.200,171705.500,271363.500,244304.400,149841.100,138940.200,134458.400,151488.000,0.000
153445.300,171513.500,270799.800,243891.800,149407.800,138741.700,134172.300,151110.600,0.000
153425.300,171386.100,270384.300,243726.500,149042.100,138580.900,133991.100,150933.200,0.000
153440.700,171452.300,270289.600,243813.600,149207.400,138640.200,134132.500,151159.400,0.000
153433.400,171578.600,270257.700,243808.200,149636.300,138804.900,134369.600,151440.000,0.000
153377.000,171555.400,269952.700,243505.600,149709.100,138818.500,134347.600,151354.800,0.000
153320.800,171378.300,269421.100,243114.700,149291.600,138632.000,134066.800,150984.900,0.000
153313.200,171250.700,269030.600,242968.900,148925.600,138466.300,133881.200,150806.100,0.000
153334.700,171317.500,268959.300,243068.000,149089.100,138520.300,134020.900,151040.100,0.000
153331.500,171453.000,268949.300,243075.300,149524.300,138688.800,134262.500,151338.000,0.000
153281.200,171443.400,268668.300,242791.300,149610.200,138718.300,134252.900,151270.600,0.000
153219.600,171263.100,268152.600,242406.100,149189.300,138529.000,133976.500,150901.600,0.000
153213.900,171141.000,267784.900,242267.500,148819.800,138369.900,133795.000,150726.000,0.000
153242.100,171213.400,267734.800,242378.400,148982.800,138433.200,133936.300,150963.200,0.000
153242.400,171354.700,267747.400,242405.300,149420.500,138608.500,134184.300,151252.800,0.000
153187.900,171343.200,267484.200,242135.900,149508.100,138636.400,134175.200,151180.800,0.000
153133.200,171169.600,266992.300,241768.300,149100.000,138457.500,133905.300,150817.300,0.000
153126.600,171043.200,266629.700,241634.700,148726.200,138299.100,133722.300,150630.600,0.000
153157.400,171118.400,266589.900,241755.200,148887.300,138365.500,133868.100,150864.100,0.000
153168.400,171269.900,266625.300,241794.800,149336.900,138549.200,134122.200,151168.700,0.000
153126.400,171269.800,266387.300,241536.500,149434.500,138579.900,134119.500,151107.500,0.000
153073.300,171103.700,265912.100,241169.600,149031.300,138404.200,133850.600,150750.300,0.000
153063.800,170980.600,265564.100,241039.800,148661.500,138246.300,133665.600,150566.900,0.000
153095.300,171057.000,265541.000,241165.800,148823.500,138311.200,133809.300,150802.800,0.000
153104.300,171205.500,265588.200,241210.700,149267.100,138483.300,134062.300,151105.500,0.000
153059.800,171207.600,265363.100,240960.600,149370.500,138519.900,134063.000,151044.800,0.000
153010.100,171045.000,264901.500,240609.300,148973.500,138348.100,133800.300,150689.100,0.000
153008.300,170926.100,264567.500,240492.100,148607.600,138195.800,133621.700,150512.100,0.000
153044.600,170998.800,264556.100,240626.000,148767.500,138252.400,133771.100,150749.600,0.000
153063.400,171154.200,264622.200,240691.100,149219.500,138440.000,134032.800,151065.400,0.000
153021.600,171155.300,264411.600,240452.800,149322.400,138472.500,134034.800,151015.300,0.000
152968.500,170986.200,263958.600,240097.400,148922.000,138297.700,133762.800,150660.700,0.000
152969.800,170870.900,263638.700,239978.600,148558.400,138143.700,133586.600,150479.400,0.000
153004.900,170951.800,263640.200,240119.600,148723.900,138211.400,133732.500,150712.600,0.000
153019.000,171106.000,263712.800,240187.200,149173.000,138395.800,133992.400,151020.700,0.000
152979.600,171108.200,263510.900,239953.400,149274.200,138428.700,134000.000,150968.700,0.000
152924.600,170938.400,263063.400,239609.200,148874.600,138249.000,133735.200,150616.300,0.000
152919.300,170817.800,262742.400,239498.900,148508.200,138090.100,133556.100,150435.200,0.000
152957.900,170898.600,262748.400,239644.700,148672.100,138152.900,133704.400,150669.900,0.000
152975.800,171053.200,262834.300,239714.300,149124.700,138336.400,133963.000,150979.100,0.000
152939.500,171057.400,262649.500,239488.100,149233.300,138378.700,133969.000,150926.900,0.000
152897.700,170900.200,262225.500,239153.800,148844.700,138210.000,133710.700,150580.300,0.000
152907.300,170794.700,261933.400,239055.400,148494.200,138070.600,133543.500,150417.300,0.000
152944.000,170874.900,261947.100,239197.900,148657.300,138138.400,133690.300,150653.200,0.000
152954.600,171021.600,262031.400,239258.400,149101.400,138315.200,133939.300,150951.000,0.000
152917.500,171026.500,261853.600,239032.200,149211.500,138353.700,133946.000,150902.700,0.000
152873.300,170871.100,261435.500,238702.500,148819.400,138189.900,133686.500,150553.800,0.000
152872.000,170757.900,261136.900,238600.400,148454.300,138036.400,133506.000,150375.400,0.000
152905.300,170837.700,261154.100,238746.100,148609.500,138101.700,133648.500,150606.900,0.000
152924.500,170999.400,261257.900,238824.800,149058.600,138291.000,133907.600,150916.300,0.000
152887.300,171010.200,261090.800,238607.900,149173.800,138335.900,133921.600,150871.100,0.000
152839.200,170851.600,260678.400,238278.800,148784.600,138165.800,133662.900,150527.300,0.000
152843.400,170736.300,260391.100,238183.400,148421.000,138012.500,133487.100,150352.100,0.000
152881.700,170810.500,260423.400,238339.800,148578.500,138074.700,133632.500,150587.400,0.000
152896.800,170964.800,260534.100,238425.500,149033.700,138257.800,133891.400,150903.400,0.000
152861.400,170977.500,260377.900,238217.200,149154.500,138309.700,133907.400,150866.600,0.000
152817.800,170818.300,259975.700,237892.700,148766.200,138143.900,133652.400,150519.500,0.000
152824.400,170704.800,259695.600,237796.900,148402.900,137984.200,133478.600,150341.400,0.000
152864.700,170782.300,259731.200,237951.000,148555.600,138046.400,133618.200,150569.800,0.000
152885.300,170940.500,259849.700,238040.100,149007.200,138228.900,133876.000,150887.000,0.000
152851.900,170959.600,259703.000,237834.000,149132.300,138276.100,133892.700,150851.100,0.000
152809.800,170811.100,259313.200,237514.900,148753.900,138126.700,133639.800,150512.900,0.000
152809.000,170696.400,259035.500,237417.600,148387.400,137971.600,133464.200,150340.400,0.000
152849.600,170782.500,259081.500,237574.100,148548.100,138037.300,133610.400,150564.500,0.000
152870.600,170941.700,259205.800,237665.500,148999.500,138225.200,133868.400,150873.500,0.000
152838.800,170953.500,259065.900,237472.900,149121.700,138273.600,133886.100,150843.100,0.000
152794.200,170793.100,258676.000,237162.100,148736.800,138110.300,133633.300,150498.200,0.000
152799.100,170677.100,258402.600,237067.200,148371.600,137961.000,133455.400,150315.800,0.000
152843.600,170764.300,258453.700,237233.700,148535.300,138032.300,133605.100,150557.400,0.000
152860.500,170916.600,258579.600,237326.900,148978.900,138212.600,133858.300,150864.500,0.000
152825.300,170925.100,258440.400,237127.000,149097.400,138255.500,133871.100,150823.000,0.000
152772.200,170763.100,258053.100,236803.900,148712.100,138089.700,133611.400,150479.000,0.000
152771.200,170650.000,257792.000,236714.300,148349.700,137943.400,133435.700,150302.800,0.000
152818.200,170736.400,257851.600,236890.100,148512.200,138017.600,133583.500,150541.100,0.000
152830.400,170880.600,257975.400,236981.900,148950.800,138189.800,133832.100,150838.900,0.000
152804.200,170893.800,257848.600,236793.300,149075.600,138237.900,133852.800,150808.300,0.000
152761.800,170743.500,257476.400,236480.300,148697.000,138078.400,133601.800,150464.900,0.000
152769.800,170639.600,257220.300,236398.000,148335.700,137932.500,133427.900,150287.700,0.000
152813.600,170724.100,257280.800,236571.800,148490.300,138000.000,133573.800,150521.400,0.000
152835.300,170882.600,257424.800,236675.800,148942.600,138185.700,133836.300,150835.700,0.000
152803.000,170893.500,257299.300,236482.900,149063.400,138229.500,133854.500,150801.000,0.000
152757.100,170740.300,256925.500,236167.000,148686.100,138071.500,133600.000,150460.600,0.000
152763.100,170634.100,256669.900,236080.200,148332.700,137929.000,133428.700,150288.000,0.000
152805.100,170716.400,256728.800,236250.500,148488.100,137996.200,133571.300,150518.300,0.000
152823.800,170870.300,256869.000,236358.400,148936.000,138177.200,133828.200,150834.200,0.000
152796.600,170887.000,256753.300,236177.800,149066.900,138227.100,133851.500,150811.600,0.000
152753.000,170733.000,256384.600,235865.700,148687.900,138064.200,133598.700,150460.100,0.000
152756.600,170625.500,256133.700,235778.200,148324.700,137920.300,133418.000,150269.400,0.000
152805.900,170715.500,256211.300,235959.700,148488.500,137996.800,133569.000,150507.900,0.000
152824.500,170870.300,256361.000,236068.900,148937.100,138182.000,133826.900,150826.400,0.000
152787.200,170876.600,256245.000,235886.600,149060.600,138222.800,133843.800,150788.100,0.000
152742.800,170723.600,255881.200,235577.900,148680.500,138059.000,133589.400,150442.700,0.000
152744.400,170612.500,255630.600,235481.100,148314.400,137912.900,133410.100,150259.300,0.000
152787.100,170696.100,255703.200,235656.700,148470.900,137984.100,133555.800,150494.800,0.000
152807.500,170849.400,255853.100,235769.800,148918.600,138161.800,133812.600,150814.600,0.000
152775.300,170862.300,255743.800,235592.900,149044.800,138205.300,133831.200,150780.500,0.000
152728.800,170709.300,255385.100,235286.900,148669.000,138047.200,133577.900,150434.100,0.000
152735.600,170600.900,255143.700,235207.400,148304.200,137902.100,133398.700,150250.000,0.000
152781.000,170686.700,255222.600,235388.100,148456.300,137971.100,133540.800,150479.600,0.000
152801.800,170844.900,255381.200,235504.500,148906.300,138161.100,133802.600,150800.400,0.000
152770.300,170857.500,255275.100,235329.800,149037.400,138202.300,133831.200,150779.300,0.000
152726.000,170706.000,254917.500,235023.300,148666.000,138046.100,133580.400,150432.500,0.000
152732.300,170597.700,254676.100,234942.000,148307.600,137904.700,133401.000,150249.300,0.000
152777.600,170683.600,254752.500,235117.600,148459.900,137972.700,133545.500,150482.100,0.000
152795.100,170836.500,254907.400,235228.500,148904.600,138149.800,133806.400,150801.500,0.000
152759.300,170847.200,254804.800,235052.100,149035.300,138198.000,133830.500,150773.200,0.000
152717.000,170700.000,254457.300,234750.300,148666.900,138042.900,133580.700,150437.400,0.000
152719.800,170588.600,254215.600,234666.900,148298.100,137897.300,133400.000,150250.000,0.000
152762.200,170666.800,254291.200,234849.500,148443.700,137964.600,133538.200,150475.000,0.000
152783.600,170818.800,254450.300,234972.500,148890.300,138141.200,133798.500,150793.900,0.000
152752.500,170830.700,254348.100,234802.900,149021.500,138182.400,133824.200,150772.000,0.000
152711.100,170684.000,253998.400,234504.900,148655.500,138033.300,133575.700,150432.700,0.000
152716.600,170580.700,253761.300,234419.800,148292.300,137892.400,133395.000,150241.800,0.000
152759.800,170663.800,253840.500,234595.500,148439.300,137961.500,133533.800,150466.400,0.000
152780.600,170815.300,254004.900,234712.500,148882.900,138141.000,133795.800,150786.900,0.000
152750.700,170827.200,253913.100,234542.600,149014.000,138186.500,133823.300,150765.700,0.000
152708.300,170680.400,253572.900,234246.600,148645.300,138033.000,133574.600,150426.300,0.000
152708.700,170573.700,253337.300,234167.300,148279.800,137885.100,133391.700,150235.600,0.000
152755.800,170657.500,253424.300,234352.500,148431.600,137959.100,133528.700,150461.800,0.000
152772.900,170806.600,253590.200,234480.700,148878.600,138136.200,133787.500,150781.200,0.000
152736.000,170816.200,253496.400,234316.800,149014.100,138176.300,133811.900,150758.000,0.000
152690.200,170664.200,253152.300,234017.700,148647.100,138021.100,133562.700,150418.200,0.000
152694.100,170548.800,252913.900,233935.700,148272.600,137871.300,133377.100,150227.500,0.000
152741.000,170633.300,253000.300,234119.500,148411.800,137935.200,133514.100,150455.700,0.000
152761.800,170794.400,253176.100,234246.800,148860.300,138116.400,133775.700,150778.500,0.000
152732.500,170819.200,253100.300,234085.500,149011.300,138175.200,133811.800,150760.400,0.000
152688.300,170671.300,252764.200,233787.100,148646.300,138023.500,133564.100,150422.100,0.000
152694.000,170555.700,252530.300,233705.400,148271.600,137873.600,133378.000,150228.700,0.000
152734.900,170626.400,252609.500,233884.300,148399.000,137924.600,133504.600,150438.000,0.000
152757.500,170785.100,252789.100,234014.500,148848.000,138108.500,133766.100,150754.900,0.000
152734.300,170813.700,252720.500,233864.500,149011.000,138172.000,133805.100,150745.500,0.000
152695.300,170665.500,252391.000,233578.900,148655.500,138020.400,133561.800,150414.600,0.000
152705.000,170548.400,252160.900,233501.900,148280.400,137865.100,133375.300,150223.900,0.000
152746.000,170614.500,252242.800,233679.100,148402.200,137919.000,133498.000,150432.500,0.000
152768.100,170775.800,252427.300,233810.300,148854.200,138109.100,133763.200,150758.800,0.000
152737.600,170805.600,252363.000,233657.100,149012.600,138161.400,133809.600,150757.500,0.000
152692.900,170660.900,252036.000,233371.800,148658.100,138023.700,133567.100,150426.300,0.000
152692.200,170539.000,251799.400,233290.900,148273.200,137863.700,133373.200,150228.200,0.000
152734.300,170613.200,251884.400,233476.700,148391.500,137920.900,133499.600,150435.800,0.000
152758.400,170781.300,252074.500,233612.600,148845.500,138113.200,133765.300,150765.000,0.000
152727.300,170813.700,252009.000,233449.300,149009.800,138178.600,133807.300,150758.700,0.000
152679.000,170661.400,251676.700,233152.300,148650.500,138028.300,133561.000,150417.800,0.000
152684.700,170539.400,251442.000,233066.800,148265.200,137865.300,133367.900,150208.800,0.000
152729.600,170610.300,251530.300,233251.000,148385.700,137922.600,133495.500,150421.900,0.000
152755.800,170775.000,251723.900,233392.400,148838.400,138112.100,133763.800,150756.100,0.000
152729.600,170808.300,251668.300,233244.400,149006.500,138177.300,133810.400,150761.300,0.000
152689.300,170662.300,251344.400,232952.100,148652.900,138027.800,133562.000,150421.100,0.000
152689.300,170536.100,251105.700,232865.800,148261.000,137866.500,133365.800,150214.700,0.000
152729.100,170604.700,251191.900,233049.900,148375.300,137916.100,133489.000,150427.700,0.000
152751.300,170770.500,251385.400,233190.500,148832.800,138103.800,133756.200,150758.900,0.000
152717.900,170797.100,251321.800,233034.700,148997.200,138160.400,133796.300,150753.500,0.000
152675.900,170651.800,251001.900,232745.000,148645.300,138013.800,133551.000,150418.000,0.000
152678.100,170530.800,250771.900,232660.400,148256.600,137856.000,133353.000,150211.200,0.000
152725.100,170605.400,250863.100,232848.800,148376.100,137913.000,133483.100,150424.600,0.000
152754.000,170773.700,251062.200,232996.800,148830.100,138096.600,133754.800,150758.800,0.000
152729.000,170807.700,251011.800,232847.000,148996.000,138161.000,133797.600,150754.800,0.000
152689.000,170662.400,250695.800,232559.400,148643.500,138018.300,133555.300,150424.300,0.000
152695.100,170544.700,250470.300,232479.200,148253.700,137856.500,133362.000,150217.200,0.000
152735.900,170615.400,250557.000,232661.600,148368.800,137908.300,133482.200,150418.900,0.000
152759.300,170782.700,250754.400,232808.900,148826.200,138094.100,133753.300,150754.600,0.000
152728.200,170816.400,250705.800,232665.500,149003.500,138161.000,133803.300,150758.600,0.000
152683.200,170671.300,250388.000,232378.400,148657.600,138014.900,133562.500,150421.900,0.000
152686.000,170549.100,250155.500,232298.200,148272.200,137861.800,133371.300,150215.400,0.000
152729.100,170619.600,250243.500,232483.000,148385.700,137917.500,133492.800,150423.400,0.000
152752.800,170780.100,250442.000,232628.400,148836.300,138101.700,133755.400,150750.700,0.000
152725.000,170812.000,250398.400,232490.500,149008.500,138166.600,133806.100,150756.300,0.000
152681.100,170668.000,250083.800,232200.900,148657.900,138016.400,133568.200,150425.100,0.000
152686.400,170553.600,249860.000,232119.400,148275.800,137869.600,133377.800,150227.200,0.000
152731.200,170621.500,249952.600,232303.400,148387.500,137922.400,133498.000,150431.400,0.000
152754.200,170776.400,250150.200,232450.500,148832.600,138100.800,133762.100,150760.900,0.000
152724.700,170805.900,250103.300,232311.600,148999.100,138168.500,133810.200,150765.700,0.000
152670.200,170650.800,249778.200,232004.500,148639.200,138006.100,133561.400,150418.000,0.000
152667.200,170529.300,249545.800,231914.600,148247.300,137847.100,133362.800,150206.200,0.000
152713.700,170607.800,249641.800,232106.300,148361.800,137906.500,133489.200,150415.700,0.000
152740.300,170772.000,249843.200,232258.000,148811.100,138094.100,133754.100,150746.100,0.000
152710.500,170798.400,249796.700,232120.500,148974.400,138150.200,133799.700,150751.300,0.000
152669.700,170653.000,249490.500,231839.000,148630.000,138002.600,133560.700,150418.000,0.000
152676.100,170533.200,249266.500,231757.500,148244.700,137848.700,133364.900,150206.900,0.000
152722.000,170601.000,249359.200,231941.000,148354.500,137899.100,133484.700,150412.200,0.000
152747.900,170756.300,249563.000,232091.000,148799.900,138077.400,133753.400,150743.400,0.000
152722.000,170786.100,249523.200,231956.800,148969.100,138143.500,133803.300,150751.800,0.000
152680.600,170647.600,249217.400,231671.700,148625.700,138000.800,133565.800,150423.300,0.000
