EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8
180357.75,179530.203125,540720.3125,388389.65625,171792.296875,187167.171875,156963.875,168411.375
180239.640625,179291.9375,539763.75,387788.75,171362.515625,187053.0,156745.375,168053.203125
180205.140625,179099.984375,538933.125,387395.96875,170811.953125,186971.8125,156571.734375,167852.3125
180249.65625,179178.390625,538594.8125,387337.25,170942.484375,186982.984375,156649.609375,168050.53125
180257.796875,179372.75,538426.1875,387269.84375,171583.796875,187017.859375,156826.90625,168319.1875
180171.25,179383.84375,537898.9375,386890.46875,171887.6875,186986.75,156832.625,168259.65625
180053.40625,179145.75,536971.6875,386313.1875,171460.421875,186876.234375,156622.171875,167909.796875
180020.15625,178952.8125,536166.6875,385935.0625,170905.015625,186789.328125,156449.4375,167713.46875
180073.984375,179038.375,535863.25,385901.1875,171036.8125,186805.78125,156532.671875,167918.65625
180085.59375,179231.578125,535724.75,385853.625,171672.671875,186841.015625,156711.03125,168192.0625
179998.15625,179237.84375,535227.375,385486.96875,171967.53125,186803.8125,156709.875,168130.359375
179896.0625,179020.671875,534351.8125,384938.09375,171546.34375,186708.0625,156507.1875,167785.4375
179873.703125,178839.265625,533592.125,384580.8125,170995.859375,186636.09375,156343.21875,167592.3125
179934.953125,178931.890625,533332.5625,384564.8125,171129.078125,186661.484375,156431.1875,167801.96875
179956.234375,179134.9375,533233.8125,384538.90625,171772.453125,186711.1875,156618.140625,168083.875
179877.28125,179146.921875,532764.125,384190.46875,172074.203125,186684.734375,156627.265625,168026.46875
179767.40625,178911.59375,531893.5,383645.0,171648.984375,186585.75,156425.203125,167684.046875
179752.5625,178731.078125,531152.6875,383309.5625,171095.546875,186515.578125,156264.09375,167498.96875
179817.921875,178825.5,530908.9375,383311.0625,171226.078125,186543.015625,156353.671875,167710.25
179837.140625,179024.421875,530829.625,383296.0625,171862.03125,186585.046875,156534.734375,167986.328125
179767.84375,179049.8125,530400.75,382967.9375,172168.515625,186562.78125,156549.921875,167938.40625
179672.265625,178839.0,529580.6875,382444.90625,171747.765625,186470.59375,156351.171875,167599.5625
179657.15625,178663.40625,528878.0,382128.21875,171198.90625,186404.53125,156189.265625,167415.375
179718.046875,178755.484375,528660.0,382142.96875,171327.109375,186432.15625,156277.953125,167630.671875
179741.03125,178953.265625,528608.3125,382138.6875,171961.453125,186481.859375,156461.0625,167907.296875
179681.296875,178979.546875,528207.125,381830.65625,172274.375,186471.671875,156482.875,167863.125
179591.625,178769.53125,527402.9375,381321.125,171856.140625,186386.640625,156291.546875,167528.296875
179585.453125,178600.109375,526717.0,381012.15625,171309.328125,186328.265625,156142.046875,167354.5
179650.453125,178693.53125,526518.3125,381032.625,171435.109375,186355.078125,156234.046875,167568.359375
179680.140625,178902.828125,526488.5,381044.5,172077.140625,186412.75,156427.0,167852.9375
179621.125,178937.25,526108.6875,380745.34375,172389.71875,186405.421875,156454.078125,167815.65625
179527.96875,178732.0625,525327.0625,380248.34375,171972.625,186320.84375,156264.265625,167488.421875
179509.640625,178552.359375,524644.75,379951.96875,171419.203125,186254.953125,156107.0,167307.546875
179574.734375,178644.0,524446.9375,379980.03125,171543.390625,186288.03125,156199.984375,167522.9375
179607.8125,178854.640625,524426.875,380002.375,172179.609375,186345.875,156394.1875,167813.6875
179545.140625,178883.078125,524057.0625,379709.75,172481.09375,186334.796875,156413.578125,167769.25
179455.8125,178675.03125,523295.40625,379223.75,172057.125,186248.875,156219.296875,167433.890625
179454.65625,178509.53125,522655.25,378942.90625,171513.078125,186194.875,156070.4375,167257.21875
179528.234375,178612.703125,522493.15625,378987.78125,171642.265625,186232.59375,156167.265625,167475.453125
179565.4375,178828.1875,522497.1875,379023.46875,172281.0,186293.21875,156359.671875,167763.53125
179507.671875,178859.03125,522145.8125,378743.25,172588.015625,186287.578125,156385.15625,167725.0
179420.234375,178654.46875,521392.28125,378264.59375,172167.71875,186203.265625,156196.953125,167401.25
179415.578125,178484.5,520756.15625,377991.0,171620.015625,186144.265625,156046.921875,167227.265625
179490.0625,178588.921875,520605.21875,378045.96875,171750.015625,186180.109375,156146.703125,167449.359375
179522.515625,178802.4375,520615.875,378082.71875,172382.296875,186240.375,156340.453125,167737.15625
179459.65625,178832.203125,520274.96875,377802.0625,172686.375,186235.453125,156366.109375,167696.390625
179385.546875,178639.4375,519556.59375,377336.4375,172276.609375,186165.984375,156187.109375,167379.34375
179388.9375,178482.4375,518944.0625,377071.25,171727.03125,186114.046875,156039.953125,167211.890625
179465.109375,178580.703125,518812.28125,377141.375,171853.09375,186155.0,156146.609375,167450.421875
179497.125,178791.171875,518846.0625,377194.125,172484.671875,186211.765625,156336.953125,167727.953125
179432.296875,178813.703125,518519.46875,376922.3125,172787.9375,186198.890625,156354.75,167677.25
179346.734375,178609.21875,517797.3125,376458.125,172370.5,186121.203125,156165.390625,167353.78125
179343.96875,178439.96875,517183.71875,376192.3125,171817.875,186067.375,156013.9375,167181.3125
179418.625,178541.71875,517057.5625,376261.78125,171944.203125,186109.65625,156115.3125,167407.953125
179449.921875,178752.1875,517093.0625,376310.78125,172570.765625,186169.5625,156311.125,167695.046875
179390.90625,178783.65625,516778.53125,376043.625,172874.5625,186167.0625,156338.75,167659.546875
179313.65625,178591.515625,516074.4375,375586.21875,172462.40625,186095.53125,156160.375,167341.796875
179310.984375,178428.703125,515479.4375,375326.75,171916.3125,186045.109375,156014.921875,167171.390625
179388.3125,178532.421875,515367.78125,375401.6875,172042.09375,186086.234375,156115.765625,167396.515625
179426.3125,178743.6875,515416.84375,375466.5,172675.28125,186146.59375,156312.28125,167683.515625
179372.9375,178775.34375,515118.15625,375216.96875,172981.40625,186141.046875,156340.171875,167649.984375
179295.6875,178576.953125,514427.46875,374768.5,172564.953125,186063.4375,156157.703125,167332.140625
179298.546875,178411.28125,513845.875,374520.125,172013.671875,186008.90625,156010.171875,167166.734375
179372.84375,178514.1875,513736.375,374590.03125,172125.609375,186045.109375,156102.265625,167377.375
179409.5,178728.484375,513797.0625,374655.40625,172756.734375,186110.828125,156302.890625,167668.484375
179354.25,178766.21875,513507.84375,374404.53125,173062.0625,186111.453125,156331.421875,167636.125
179278.796875,178570.859375,512828.875,373958.1875,172647.390625,186039.84375,156148.75,167320.25
179283.078125,178413.421875,512262.75,373711.4375,172102.546875,185993.796875,156006.78125,167152.4375
179362.75,178524.375,512178.96875,373796.5625,172228.515625,186044.21875,156113.625,167379.796875
179399.578125,178740.828125,512251.21875,373866.46875,172860.171875,186110.296875,156313.625,167671.078125
179341.28125,178772.65625,511963.5,373622.46875,173161.5625,186104.203125,156341.609375,167644.171875
179254.296875,178564.34375,511272.5625,373178.65625,172735.265625,186022.9375,156148.75,167317.390625
179257.78125,178403.140625,510705.75,372943.625,172183.546875,185972.6875,156000.796875,167137.046875
179340.65625,178512.125,510630.90625,373044.71875,172308.171875,186019.359375,156106.46875,167372.015625
179384.015625,178733.234375,510713.15625,373111.0625,172939.921875,186087.765625,156303.515625,167657.671875
179331.265625,178775.609375,510442.625,372869.5,173246.40625,186089.375,156335.078125,167618.421875
179249.640625,178574.625,509772.3125,372432.03125,172830.3125,186015.15625,156158.59375,167306.296875
179250.359375,178418.34375,509216.125,372197.0625,172278.140625,185972.25,156020.1875,167144.75
179323.21875,178524.828125,509141.8125,372286.125,172392.75,186012.65625,156117.203125,167364.234375
179363.453125,178742.796875,509236.96875,372370.5,173022.359375,186078.546875,156315.40625,167660.53125
179310.890625,178782.3125,508977.9375,372139.5,173327.5,186079.4375,156344.46875,167636.21875
179232.5625,178585.625,508315.4375,371707.84375,172912.203125,186007.5625,156163.953125,167327.765625
179235.34375,178420.03125,507760.84375,371476.4375,172361.375,185956.59375,156019.296875,167167.90625
179312.5,178523.03125,507686.46875,371570.3125,172477.78125,186000.046875,156117.46875,167388.5625
179357.640625,178741.453125,507783.8125,371653.28125,173108.375,186068.71875,156320.328125,167678.234375
179305.609375,178774.984375,507533.5625,371423.34375,173411.546875,186067.828125,156348.9375,167644.265625
179223.625,178574.796875,506883.40625,370992.9375,172989.015625,185995.484375,156162.609375,167322.484375
179224.796875,178416.546875,506342.75,370763.0625,172436.203125,185947.390625,156018.671875,167154.21875
179302.21875,178525.171875,506279.65625,370857.84375,172551.09375,185988.515625,156115.3125,167378.625
179342.984375,178742.34375,506383.25,370945.46875,173172.46875,186053.34375,156310.140625,167669.734375
179291.21875,178777.84375,506130.96875,370722.21875,173477.890625,186049.671875,156338.921875,167637.46875
179214.859375,178578.375,505481.96875,370297.53125,173059.109375,185974.5625,156154.484375,167318.640625
179222.015625,178416.375,504950.0625,370071.875,172504.421875,185930.046875,156011.96875,167157.53125
179300.421875,178521.6875,504890.25,370169.59375,172620.828125,185971.796875,156112.734375,167379.890625
179341.28125,178738.0625,504998.875,370260.5,173249.546875,186037.515625,156309.328125,167672.15625
179288.71875,178774.71875,504760.25,370039.75,173557.28125,186037.875,156341.875,167647.484375
179215.84375,178586.0625,504127.4375,369621.4375,173144.3125,185970.453125,156163.953125,167334.203125
179216.03125,178420.84375,503595.5625,369398.625,172589.546875,185922.359375,156016.171875,167161.1875
179294.171875,178525.0,503544.40625,369504.84375,172699.328125,185968.40625,156116.125,167381.40625
179334.140625,178740.734375,503662.875,369601.40625,173325.984375,186037.953125,156320.421875,167680.828125
179280.765625,178777.3125,503430.0625,369383.53125,173631.84375,186037.6875,156353.859375,167655.171875
179201.8125,178581.234375,502790.625,368963.21875,173211.984375,185964.640625,156171.828125,167333.03125
179209.671875,178424.6875,502269.46875,368747.03125,172660.171875,185922.796875,156029.75,167164.765625
179294.796875,178533.140625,502236.21875,368862.0,172778.546875,185970.1875,156130.421875,167389.8125
179333.953125,178746.8125,502362.8125,368959.28125,173402.96875,186034.921875,156329.265625,167684.671875
179284.609375,178788.65625,502144.75,368745.5,173712.046875,186041.453125,156366.015625,167662.140625
179211.46875,178600.375,501533.21875,368334.15625,173301.484375,185978.859375,156191.859375,167348.6875
179217.453125,178441.859375,501022.875,368119.3125,172750.296875,185937.5625,156052.5625,167180.6875
179300.78125,178551.828125,500993.71875,368229.1875,172861.34375,185980.65625,156154.921875,167404.5625
179347.453125,178779.625,501141.15625,368336.65625,173494.15625,186054.046875,156362.265625,167708.71875
179291.9375,178808.953125,500925.78125,368121.1875,173795.453125,186052.359375,156388.09375,167669.921875
179209.765625,178603.5,500310.28125,367705.53125,173369.96875,185978.234375,156204.09375,167351.0
179215.3125,178439.171875,499802.28125,367493.0,172809.21875,185930.671875,156056.578125,167181.484375
179292.296875,178540.921875,499763.03125,367597.78125,172906.046875,185969.109375,156148.125,167393.203125
179337.4375,178764.34375,499901.78125,367702.125,173525.984375,186037.25,156350.109375,167690.3125
179285.046875,178806.0,499688.28125,367494.78125,173832.828125,186039.296875,156383.0,167659.640625
179207.265625,178609.578125,499069.6875,367084.5,173413.0625,185968.125,156201.0625,167341.625
179213.078125,178448.375,498562.03125,366870.1875,172855.34375,185920.296875,156053.625,167171.828125
179295.78125,178554.5,498542.625,366985.34375,172966.21875,185969.109375,156152.328125,167391.421875
179338.609375,178772.484375,498694.34375,367094.78125,173591.078125,186037.515625,156350.640625,167689.40625
179285.3125,178810.03125,498491.03125,366889.78125,173897.5625,186039.203125,156385.59375,167666.515625
179207.71875,178613.25,497890.84375,366490.65625,173480.296875,185973.765625,156212.765625,167357.265625
179215.40625,178454.640625,497395.0,366286.90625,172919.890625,185927.546875,156070.4375,167192.3125
179295.6875,178558.078125,497379.71875,366400.1875,173026.46875,185967.15625,156164.765625,167407.78125
179342.359375,178777.671875,497540.125,366514.71875,173652.140625,186035.71875,156364.59375,167706.484375
179289.25,178813.34375,497340.28125,366306.5625,173953.71875,186030.890625,156393.828125,167674.84375
179208.78125,178617.53125,496738.3125,365897.4375,173531.890625,185957.21875,156207.859375,167352.078125
179217.375,178456.25,496243.71875,365694.59375,172973.90625,185911.53125,156063.375,167190.515625
179296.84375,178557.453125,496227.0,365815.90625,173079.9375,185949.71875,156160.5625,167412.96875
179336.546875,178776.0625,496388.375,365927.75,173699.96875,186012.921875,156355.828125,167703.453125
179283.625,178815.125,496201.40625,365729.71875,174007.984375,186018.734375,156389.359375,167676.984375
179204.5,178620.3125,495614.5625,365327.75,173590.71875,185953.828125,156210.890625,167363.078125
179208.34375,178459.375,495135.0625,365122.5625,173031.5625,185909.65625,156067.3125,167189.359375
179286.921875,178567.46875,495127.65625,365247.375,173137.96875,185958.125,156169.859375,167410.640625
179326.984375,178783.75,495285.96875,365363.6875,173763.625,186026.78125,156371.921875,167709.34375
179279.15625,178820.484375,495095.46875,365164.125,174066.28125,186025.4375,156402.9375,167678.40625
179209.40625,178628.09375,494509.21875,364765.5625,173644.1875,185956.234375,156222.078125,167361.640625
179214.421875,178466.34375,494026.0625,364561.09375,173078.859375,185910.015625,156075.0,167190.96875
179285.3125,178571.40625,494023.90625,364684.46875,173181.6875,185948.546875,156173.53125,167413.5
179323.21875,178790.1875,494194.21875,364802.21875,173801.890625,186015.78125,156372.28125,167711.3125
179278.703125,178838.015625,494021.40625,364610.6875,174114.203125,186028.296875,156411.34375,167691.109375
179198.5,178656.703125,493437.21875,364209.1875,173692.640625,185958.390625,156229.765625,167373.984375
179209.140625,178525.265625,492968.46875,364016.15625,173142.34375,185924.765625,156096.1875,167209.65625
179287.015625,178626.125,492968.46875,364144.625,173251.859375,185973.140625,156198.375,167428.515625
179327.515625,178832.03125,493141.71875,364269.4375,173874.140625,186042.78125,156396.140625,167724.453125
179268.859375,178850.703125,492951.84375,364063.0,174166.234375,186030.8125,156418.3125,167686.375
179191.078125,178648.375,492363.8125,363662.625,173743.34375,185955.25,156237.1875,167367.640625
179201.984375,178487.71875,491887.09375,363467.46875,173184.71875,185911.0,156095.109375,167200.890625
179281.828125,178586.78125,491891.1875,363594.15625,173288.25,185953.46875,156193.375,167416.0
179324.5625,178806.71875,492074.75,363722.34375,173913.296875,186024.546875,156397.046875,167714.359375
179271.8125,178847.578125,491904.0625,363533.53125,174219.25,186026.15625,156427.171875,167689.5
179189.828125,178650.171875,491330.25,363134.0625,173798.140625,185950.96875,156242.1875,167367.453125
179195.109375,178485.65625,490862.9375,362939.6875,173238.09375,185905.375,156098.515625,167193.203125
179279.59375,178591.609375,490875.71875,363070.40625,173336.53125,185948.109375,156192.5625,167405.28125
179327.421875,178813.421875,491058.8125,363191.09375,173954.6875,186017.390625,156389.796875,167696.46875
179283.078125,178854.015625,490890.28125,363004.25,174259.578125,186021.15625,156422.4375,167672.875
179206.90625,178662.234375,490318.25,362615.9375,173845.0,185955.4375,156248.171875,167360.9375
179215.484375,178500.40625,489849.21875,362427.84375,173288.34375,185912.703125,156105.21875,167194.0
179300.875,178607.796875,489861.40625,362567.75,173394.46875,185960.078125,156209.546875,167423.421875
179344.6875,178826.84375,490044.84375,362695.25,174015.84375,186029.015625,156410.453125,167716.5
179296.84375,178868.140625,489884.46875,362510.53125,174324.921875,186031.875,156443.984375,167685.125
179218.890625,178670.734375,489315.5625,362124.03125,173907.671875,185965.546875,156267.671875,167375.328125
179223.53125,178504.890625,488845.09375,361932.6875,173342.53125,185921.28125,156126.765625,167212.96875
179307.046875,178610.5625,488859.5,362069.21875,173445.96875,185969.296875,156229.765625,167440.140625
